neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
Manhattan,Washington Heights,40.83495,-73.94406,Private room,87,4,34,2019-06-28,1.41,1,31
Bronx,Parkchester,40.84024,-73.85836,Private room,45,1,23,2019-06-01,0.96,1,54
Brooklyn,Boerum Hill,40.6859,-73.98959,Entire home/apt,150,1,8,2019-07-04,0.34,1,158
Brooklyn,Bushwick,40.69876,-73.93687,Private room,75,6,8,2019-01-28,0.34,3,53
Brooklyn,Crown Heights,40.67719,-73.93205,Entire home/apt,200,2,51,2019-06-30,2.15,1,127
Brooklyn,Bedford-Stuyvesant,40.69262,-73.95014,Entire home/apt,120,2,6,2019-04-19,0.25,1,2
Manhattan,Harlem,40.80781,-73.95134,Entire home/apt,250,5,2,2019-06-25,0.11,1,6
Manhattan,Washington Heights,40.8445,-73.9404,Private room,99,2,20,2019-05-05,0.89,1,24
Brooklyn,Crown Heights,40.67305,-73.92958,Private room,90,2,34,2019-07-02,1.43,1,170
Manhattan,East Harlem,40.81033,-73.93874,Entire home/apt,200,2,9,2019-06-25,0.38,1,27
Brooklyn,Bedford-Stuyvesant,40.68649,-73.92255,Private room,107,2,1,2019-06-30,1.0,1,90
Brooklyn,Bedford-Stuyvesant,40.6844,-73.93138,Private room,27,1,68,2019-06-16,2.88,3,112
Manhattan,Upper West Side,40.80013,-73.95998,Entire home/apt,150,6,4,2019-03-23,0.17,1,64
Brooklyn,Bay Ridge,40.62992,-74.01753,Entire home/apt,125,7,1,2018-08-07,0.09,1,3
Brooklyn,Sheepshead Bay,40.59408,-73.94372,Entire home/apt,95,4,13,2019-06-07,0.68,1,111
Brooklyn,Williamsburg,40.71466,-73.94448,Entire home/apt,250,4,7,2019-05-30,0.33,1,118
Brooklyn,Bedford-Stuyvesant,40.69723,-73.93769,Entire home/apt,95,3,29,2019-06-29,1.22,1,13
Manhattan,Hell's Kitchen,40.75774,-73.99225,Entire home/apt,280,3,9,2019-03-21,0.39,1,84
Manhattan,Two Bridges,40.71136,-73.99391,Private room,110,3,1,2018-09-28,0.11,1,350
Brooklyn,Williamsburg,40.70476,-73.92942,Private room,65,3,15,2019-05-27,0.65,2,2
Brooklyn,Bushwick,40.70208,-73.93258,Entire home/apt,85,5,2,2019-05-21,0.32,1,49
Bronx,Mount Hope,40.84899,-73.90375,Entire home/apt,250,2,45,2019-06-25,2.18,1,289
Manhattan,Upper East Side,40.7593,-73.95967,Private room,246,1,10,2018-10-24,0.42,1,365
Brooklyn,Clinton Hill,40.69539,-73.9666,Entire home/apt,250,3,67,2019-06-11,2.99,1,87
Queens,Bellerose,40.73179,-73.72179,Private room,60,2,27,2019-07-05,1.14,1,353
Manhattan,Upper East Side,40.7823,-73.94736,Entire home/apt,219,1,29,2019-06-26,2.82,1,338
Brooklyn,Flatlands,40.62468,-73.94532,Private room,46,2,4,2017-08-12,0.17,1,4
Brooklyn,Williamsburg,40.71312,-73.9617,Entire home/apt,175,3,30,2019-06-25,1.28,1,24
Brooklyn,Park Slope,40.67677,-73.97954,Private room,97,2,54,2019-06-17,2.38,1,85
Brooklyn,Columbia St,40.68626,-74.00141,Entire home/apt,149,4,9,2019-06-26,0.38,1,74
Brooklyn,Bedford-Stuyvesant,40.68322,-73.91702,Shared room,200,1,1,2017-09-02,0.04,1,179
Brooklyn,Prospect-Lefferts Gardens,40.65903,-73.96035,Entire home/apt,214,5,37,2019-05-29,1.57,1,211
Queens,Astoria,40.76254,-73.91533,Private room,65,1,5,2019-02-26,0.56,1,328
Brooklyn,East Flatbush,40.64323,-73.95086,Entire home/apt,95,2,43,2019-07-01,1.97,2,338
Brooklyn,Red Hook,40.67798,-74.00787,Entire home/apt,145,1,11,2019-05-25,0.49,2,333
Queens,Astoria,40.76531,-73.92413,Entire home/apt,135,2,19,2019-07-01,0.81,1,310
Brooklyn,Gowanus,40.68192,-73.9908,Entire home/apt,298,3,3,2019-05-27,0.36,1,192
Brooklyn,Sheepshead Bay,40.5967,-73.96041,Entire home/apt,100,3,23,2018-11-11,0.99,1,2
Manhattan,Lower East Side,40.713,-73.98986,Entire home/apt,115,3,69,2019-06-23,2.92,1,18
Brooklyn,Williamsburg,40.71649,-73.96176,Private room,50,5,1,2019-06-22,1.0,1,11
Bronx,Parkchester,40.83805,-73.85867,Shared room,26,1,18,2019-04-23,0.78,2,342
Brooklyn,Sheepshead Bay,40.58745,-73.95709,Entire home/apt,130,2,41,2019-07-06,1.77,1,142
Manhattan,East Village,40.72697,-73.98509,Entire home/apt,239,2,13,2019-04-24,0.68,1,3
Manhattan,Harlem,40.81793,-73.94149,Private room,100,1,62,2019-06-14,2.79,1,58
Brooklyn,Bedford-Stuyvesant,40.69287,-73.92939,Private room,40,4,13,2019-06-08,0.63,2,188
Brooklyn,Bedford-Stuyvesant,40.68925,-73.95452,Private room,60,2,65,2019-06-18,2.78,1,58
Manhattan,East Village,40.7248,-73.98774,Entire home/apt,150,5,1,2018-07-16,0.08,1,5
Brooklyn,Crown Heights,40.6758,-73.9415,Private room,80,5,7,2018-09-28,0.51,2,2
Manhattan,Upper East Side,40.77058,-73.95666,Entire home/apt,197,4,11,2019-05-31,0.47,1,16
Brooklyn,Flatbush,40.64063,-73.96348,Entire home/apt,200,4,17,2019-06-17,0.78,1,95
Brooklyn,Crown Heights,40.67051,-73.95166,Private room,60,2,48,2019-06-14,2.04,1,328
Manhattan,Hell's Kitchen,40.76764,-73.98468,Private room,130,2,3,2018-05-20,0.19,3,239
Brooklyn,Flatlands,40.62567,-73.93784,Private room,47,1,36,2019-07-05,1.52,1,59
Bronx,Morris Park,40.85145,-73.86129,Private room,29,1,53,2019-01-19,2.65,3,137
Manhattan,Inwood,40.86372,-73.92789,Private room,70,1,1,2019-07-02,1.0,1,132
Brooklyn,Bedford-Stuyvesant,40.69444,-73.95257,Entire home/apt,135,4,68,2019-06-30,2.97,2,247
Brooklyn,Prospect-Lefferts Gardens,40.65985,-73.96169,Entire home/apt,69,3,11,2019-06-27,0.46,1,7
Brooklyn,Bedford-Stuyvesant,40.68967,-73.95514,Private room,55,2,53,2019-06-23,2.31,1,88
Brooklyn,Bedford-Stuyvesant,40.68985,-73.95317,Private room,45,5,38,2019-06-13,2.08,1,79
Queens,Arverne,40.59082,-73.80328,Entire home/apt,275,2,24,2019-06-23,1.02,1,335
Brooklyn,Bushwick,40.70451,-73.92062,Entire home/apt,150,4,32,2019-06-25,1.46,1,92
Brooklyn,Bedford-Stuyvesant,40.68606,-73.93299,Entire home/apt,200,2,39,2019-06-30,1.69,1,253
Manhattan,Chelsea,40.73726,-73.9928,Entire home/apt,230,5,5,2019-06-20,0.21,1,5
Queens,Forest Hills,40.73386,-73.85202,Entire home/apt,268,3,4,2019-06-16,0.19,2,154
Staten Island,Tompkinsville,40.63529,-74.09068,Private room,59,3,26,2019-06-22,1.11,3,351
Manhattan,Upper West Side,40.78561,-73.97637,Entire home/apt,299,3,57,2019-06-30,2.57,1,116
Brooklyn,Greenpoint,40.72854,-73.95627,Entire home/apt,150,3,27,2019-06-13,1.22,1,25
Manhattan,East Village,40.72408,-73.97753,Private room,175,1,68,2019-05-12,2.89,2,22
Queens,Astoria,40.75815,-73.91143,Private room,80,3,35,2019-06-08,1.5,1,154
Staten Island,West Brighton,40.63471,-74.10942,Entire home/apt,75,1,9,2019-06-07,0.45,1,175
Queens,Astoria,40.77297,-73.92253,Entire home/apt,110,2,33,2019-06-20,1.49,2,305
Brooklyn,Sunset Park,40.65004,-74.00108,Entire home/apt,80,3,46,2019-06-16,2.19,1,195
Brooklyn,Bedford-Stuyvesant,40.69545,-73.94829,Private room,50,7,8,2019-04-16,0.34,1,188
Brooklyn,Crown Heights,40.67201,-73.9593,Entire home/apt,200,1,25,2019-07-01,1.07,1,2
Queens,East Elmhurst,40.75704,-73.89006,Private room,80,1,27,2018-12-18,1.19,1,95
Brooklyn,Windsor Terrace,40.65814,-73.98495,Private room,65,1,35,2019-07-01,1.57,2,130
Brooklyn,Crown Heights,40.67229,-73.94282,Entire home/apt,95,5,3,2018-05-03,0.14,1,20
Brooklyn,Bushwick,40.70252,-73.91447,Private room,34,3,7,2019-07-03,0.35,1,71
Brooklyn,Bedford-Stuyvesant,40.68838,-73.95649,Entire home/apt,190,5,24,2018-12-08,1.11,1,215
Brooklyn,Sheepshead Bay,40.58632,-73.95335,Private room,45,7,34,2019-05-23,1.47,1,36
Queens,Forest Hills,40.7118,-73.85285,Private room,50,3,30,2019-07-01,1.28,3,220
Brooklyn,Bedford-Stuyvesant,40.68121,-73.94471,Private room,50,2,17,2019-06-24,0.76,1,89
Queens,Astoria,40.77037,-73.92417,Shared room,60,3,28,2019-07-07,2.26,1,248
Brooklyn,Sheepshead Bay,40.59449,-73.95166,Private room,53,2,9,2019-07-05,2.87,1,357
Manhattan,Lower East Side,40.71375,-73.98988,Private room,75,5,3,2018-08-11,0.13,3,11
Brooklyn,Williamsburg,40.7188,-73.94283,Entire home/apt,250,7,10,2019-05-25,0.45,1,5
Queens,Astoria,40.77133,-73.92119,Entire home/apt,120,3,11,2019-01-01,0.48,1,6
Brooklyn,Bedford-Stuyvesant,40.68317,-73.93553,Private room,60,3,26,2019-06-07,1.28,1,47
Manhattan,East Village,40.73241,-73.98783,Entire home/apt,120,3,41,2019-06-29,2.23,1,4
Manhattan,Washington Heights,40.85213,-73.9336,Entire home/apt,120,3,32,2019-04-22,1.39,1,3
Brooklyn,Downtown Brooklyn,40.69201,-73.98713,Entire home/apt,275,3,20,2019-05-15,0.96,2,35
Staten Island,Midland Beach,40.57294,-74.09615,Entire home/apt,90,4,8,2019-05-29,0.4,1,179
Staten Island,Midland Beach,40.57509,-74.09606,Entire home/apt,105,4,20,2019-06-10,1.05,1,358
Brooklyn,Vinegar Hill,40.70149,-73.98091,Private room,69,5,5,2019-04-19,0.22,1,166
Brooklyn,Brighton Beach,40.57717,-73.9608,Private room,95,1,7,2019-06-27,0.32,3,342
Brooklyn,Windsor Terrace,40.65783,-73.98236,Entire home/apt,150,2,4,2019-04-28,0.34,2,4
Bronx,Bronxdale,40.85527,-73.86719,Private room,35,1,21,2018-12-11,0.96,1,284
Queens,Queens Village,40.70723,-73.72948,Private room,75,1,16,2018-09-20,0.71,1,342
Queens,Arverne,40.59425,-73.79506,Entire home/apt,150,2,2,2019-03-11,0.09,1,309
Brooklyn,East Flatbush,40.63831,-73.94572,Private room,89,1,14,2019-05-05,0.62,1,364
Queens,Richmond Hill,40.6997,-73.84236,Entire home/apt,100,7,3,2019-06-24,0.17,3,324
Queens,East Elmhurst,40.76279,-73.87429,Private room,40,1,1,2019-07-02,1.0,1,226
Queens,Ridgewood,40.70061,-73.911,Private room,78,3,60,2019-06-30,2.66,1,291
Brooklyn,Williamsburg,40.70639,-73.95552,Private room,55,3,58,2019-06-10,2.5,2,298
Bronx,Westchester Square,40.83758,-73.84382,Entire home/apt,72,2,35,2019-06-23,1.52,2,129
Queens,Sunnyside,40.74026,-73.92517,Entire home/apt,199,4,63,2019-06-01,2.81,2,61
Brooklyn,Bedford-Stuyvesant,40.68305,-73.95753,Private room,90,2,55,2019-06-19,2.42,3,110
Brooklyn,Bedford-Stuyvesant,40.68438,-73.95688,Private room,80,2,64,2019-07-06,2.73,3,116
Manhattan,Upper East Side,40.77553,-73.9539,Private room,154,4,5,2018-09-06,0.22,1,27
Manhattan,Hell's Kitchen,40.75747,-73.99039,Private room,174,3,17,2019-06-23,0.73,1,65
Queens,Jamaica,40.69765,-73.8114,Entire home/apt,63,3,14,2019-04-28,0.9,2,257
Manhattan,Harlem,40.80942,-73.95246,Entire home/apt,130,3,40,2019-06-18,1.76,1,275
Brooklyn,Bay Ridge,40.62707,-74.02817,Shared room,225,3,1,2017-08-31,0.04,1,87
Brooklyn,Bushwick,40.68252,-73.90651,Private room,60,3,2,2017-08-29,0.09,2,165
Brooklyn,Bedford-Stuyvesant,40.68249,-73.95683,Private room,150,2,5,2018-08-31,0.21,3,102
Brooklyn,East New York,40.67118,-73.86821,Entire home/apt,83,1,42,2019-06-30,1.79,1,348
Brooklyn,Bedford-Stuyvesant,40.68956,-73.93853,Entire home/apt,150,2,6,2019-01-20,0.26,1,4
Manhattan,Upper East Side,40.78612,-73.95359,Private room,105,3,29,2019-06-30,1.31,1,75
Brooklyn,Bedford-Stuyvesant,40.68004,-73.93928,Entire home/apt,170,3,62,2019-06-30,2.7,2,280
Brooklyn,Bedford-Stuyvesant,40.68564,-73.94508,Private room,60,2,9,2019-06-03,0.4,3,72
Brooklyn,Crown Heights,40.67334,-73.94099,Entire home/apt,120,2,48,2019-06-22,2.44,1,227
Staten Island,West Brighton,40.63291,-74.11749,Private room,37,2,25,2018-09-01,1.11,3,306
Brooklyn,Bushwick,40.6902,-73.91515,Private room,50,1,61,2019-06-23,2.6,2,9
Manhattan,Washington Heights,40.84532,-73.93814,Private room,68,3,34,2019-06-09,1.69,2,253
Brooklyn,Williamsburg,40.71687,-73.95012,Entire home/apt,300,5,5,2019-06-12,0.35,3,31
Brooklyn,Bedford-Stuyvesant,40.68606,-73.93861,Entire home/apt,100,3,50,2019-06-09,2.16,1,96
Manhattan,West Village,40.73552,-74.00554,Entire home/apt,300,3,19,2019-06-27,0.81,1,12
Brooklyn,Greenpoint,40.72509,-73.95418,Private room,92,6,48,2019-06-30,2.31,1,43
Manhattan,Harlem,40.81246,-73.94906,Entire home/apt,147,2,64,2019-06-20,2.85,1,72
Brooklyn,Crown Heights,40.6762,-73.9617,Entire home/apt,75,2,1,2018-03-24,0.06,1,72
Queens,St. Albans,40.69167,-73.75495,Entire home/apt,99,2,54,2019-06-24,2.34,1,267
Brooklyn,Flatbush,40.63646,-73.96484,Entire home/apt,250,2,58,2019-06-30,2.7,1,312
Manhattan,Greenwich Village,40.72982,-74.00034,Entire home/apt,175,2,25,2019-07-01,1.78,1,64
Bronx,Bronxdale,40.85634,-73.86633,Private room,45,2,21,2019-03-18,0.91,1,280
Brooklyn,Williamsburg,40.70955,-73.9491,Entire home/apt,217,3,24,2019-06-16,1.05,1,14
Brooklyn,Crown Heights,40.67215,-73.94831,Private room,150,1,2,2017-08-21,0.09,1,177
Manhattan,Upper West Side,40.77621,-73.98054,Private room,140,1,13,2019-05-26,0.77,1,54
Manhattan,Harlem,40.8204,-73.94652,Entire home/apt,150,3,18,2019-07-05,0.79,1,4
Manhattan,Financial District,40.70676,-74.00612,Entire home/apt,200,3,14,2019-02-24,0.61,1,10
Brooklyn,Crown Heights,40.67169,-73.9326,Private room,50,3,28,2019-07-04,1.76,1,93
Brooklyn,Bedford-Stuyvesant,40.68151,-73.94827,Entire home/apt,250,3,1,2019-04-08,0.32,1,133
Queens,Sunnyside,40.73726,-73.92775,Private room,45,3,58,2019-06-20,2.53,3,97
Brooklyn,Bedford-Stuyvesant,40.69074,-73.93696,Entire home/apt,85,5,6,2018-12-30,0.33,2,5
Brooklyn,Sheepshead Bay,40.60954,-73.95966,Entire home/apt,78,4,5,2019-06-22,0.67,1,82
Brooklyn,Flatlands,40.62187,-73.93079,Private room,49,2,58,2019-06-29,2.53,3,311
Brooklyn,Flatbush,40.64844,-73.96726,Entire home/apt,115,5,4,2019-04-24,0.18,1,3
Brooklyn,Bedford-Stuyvesant,40.68838,-73.92208,Private room,45,2,10,2019-07-01,0.51,2,34
Brooklyn,Flatbush,40.65198,-73.96078,Entire home/apt,99,3,2,2018-01-01,0.11,3,311
Brooklyn,Williamsburg,40.71389,-73.95103,Private room,55,7,19,2019-05-31,0.85,2,151
Brooklyn,Crown Heights,40.67423,-73.95737,Entire home/apt,110,2,31,2019-04-25,1.36,1,4
Manhattan,Harlem,40.83082,-73.94677,Private room,60,4,2,2019-04-24,0.11,2,13
Brooklyn,Crown Heights,40.6739,-73.93372,Private room,55,1,63,2019-07-03,2.77,2,30
Brooklyn,Canarsie,40.63601,-73.91503,Private room,110,1,1,2018-05-06,0.07,2,365
Manhattan,East Harlem,40.80196,-73.93627,Private room,95,1,35,2019-06-30,1.56,2,15
Brooklyn,Park Slope,40.67481,-73.97258,Entire home/apt,200,3,41,2019-06-02,1.84,1,1
Bronx,Longwood,40.82406,-73.8934,Entire home/apt,155,3,13,2019-05-01,0.61,1,285
Manhattan,Murray Hill,40.74819,-73.97201,Entire home/apt,200,6,2,2017-10-24,0.09,1,341
Manhattan,Lower East Side,40.72017,-73.98412,Private room,90,2,14,2019-05-20,0.67,1,60
Manhattan,Financial District,40.70912,-74.00721,Entire home/apt,180,7,3,2019-04-24,0.14,1,20
Manhattan,Upper West Side,40.79312,-73.96886,Entire home/apt,219,4,30,2019-06-15,1.29,1,45
Brooklyn,Bedford-Stuyvesant,40.67907,-73.94916,Entire home/apt,150,2,18,2019-07-06,0.86,2,86
Manhattan,Washington Heights,40.84684,-73.93252,Private room,55,1,22,2019-06-24,0.95,2,91
Manhattan,Harlem,40.80419,-73.94792,Shared room,65,1,1,2018-12-30,0.16,1,365
Brooklyn,Columbia St,40.68181,-74.00462,Private room,63,1,51,2019-06-29,2.89,1,6
Manhattan,Harlem,40.81698,-73.93968,Private room,70,1,9,2017-11-12,0.39,1,89
Queens,Ozone Park,40.67801,-73.8459,Entire home/apt,110,2,51,2019-07-06,2.22,1,295
Brooklyn,Williamsburg,40.71327,-73.94763,Private room,60,2,3,2019-05-08,0.13,1,90
Manhattan,Harlem,40.80041,-73.95401,Private room,70,1,68,2019-06-23,2.97,1,330
Brooklyn,Bedford-Stuyvesant,40.69522,-73.94226,Shared room,45,3,7,2018-10-02,0.31,2,364
Manhattan,Harlem,40.81876,-73.93974,Private room,80,1,4,2017-10-08,0.17,1,179
Queens,Elmhurst,40.73744,-73.88136,Private room,51,2,38,2019-01-01,1.66,1,28
Manhattan,Hell's Kitchen,40.76044,-73.99882,Entire home/apt,273,3,13,2019-07-05,0.6,1,116
Brooklyn,Bedford-Stuyvesant,40.69445,-73.93828,Private room,85,2,11,2019-07-01,0.49,1,164
Bronx,Westchester Square,40.8372,-73.84345,Entire home/apt,70,2,67,2019-07-01,2.99,2,129
Brooklyn,Fort Hamilton,40.62267,-74.02989,Entire home/apt,120,4,45,2019-06-17,1.98,1,44
Manhattan,Harlem,40.81629,-73.94131,Entire home/apt,71,2,24,2019-07-01,1.45,1,55
Manhattan,Gramercy,40.73594,-73.97947,Entire home/apt,170,3,12,2019-01-01,0.53,1,1
Brooklyn,Williamsburg,40.71279,-73.94154,Entire home/apt,144,4,10,2019-07-06,0.93,1,43
Brooklyn,Bedford-Stuyvesant,40.6837,-73.9511,Entire home/apt,170,5,53,2019-03-31,2.43,3,267
Brooklyn,Greenpoint,40.72642,-73.94574,Entire home/apt,125,3,50,2019-06-22,2.15,2,91
Brooklyn,Fort Hamilton,40.61897,-74.03675,Entire home/apt,85,1,3,2019-01-22,0.44,1,6
Manhattan,Gramercy,40.73496,-73.98723,Private room,150,2,57,2019-06-20,2.51,3,149
Brooklyn,Borough Park,40.64394,-73.99524,Private room,75,2,25,2019-06-10,1.08,1,129
Brooklyn,Williamsburg,40.71041,-73.9663,Entire home/apt,300,2,34,2019-06-23,1.55,1,239
Manhattan,East Village,40.72609,-73.97865,Shared room,69,6,31,2019-04-24,1.37,3,196
Queens,College Point,40.79511,-73.8473,Private room,53,7,2,2018-07-17,0.12,1,279
Manhattan,East Village,40.72208,-73.97779,Entire home/apt,185,1,17,2019-05-05,0.77,1,11
Brooklyn,Greenpoint,40.72037,-73.94624,Entire home/apt,175,2,3,2017-11-05,0.13,1,178
Brooklyn,Bedford-Stuyvesant,40.68861,-73.95214,Private room,50,5,22,2019-06-05,1.0,1,1
Brooklyn,Canarsie,40.63488,-73.89015,Private room,75,2,45,2019-06-03,1.95,3,259
Manhattan,Upper West Side,40.79574,-73.96312,Private room,61,1,1,2017-08-26,0.04,1,35
Manhattan,SoHo,40.72443,-74.00141,Private room,80,5,32,2019-06-26,1.39,1,336
Bronx,Claremont Village,40.83556,-73.91098,Private room,70,4,42,2019-05-28,1.85,2,77
Brooklyn,Sunset Park,40.6494,-74.00967,Entire home/apt,72,3,1,2017-09-01,0.04,1,21
Manhattan,Harlem,40.82198,-73.95771,Private room,85,2,26,2019-06-09,1.17,2,355
Manhattan,Harlem,40.81332,-73.94869,Private room,65,1,3,2019-03-24,0.14,3,3
Bronx,Kingsbridge,40.88165,-73.90633,Entire home/apt,100,2,46,2019-06-03,2.0,1,10
Queens,Astoria,40.76838,-73.92564,Private room,60,2,4,2019-02-25,0.18,2,177
Brooklyn,East Flatbush,40.63458,-73.94554,Private room,66,2,6,2019-05-06,0.47,1,88
Manhattan,Harlem,40.80666,-73.95703,Private room,90,2,67,2019-07-06,2.99,1,63
Manhattan,East Village,40.72564,-73.98682,Private room,144,4,20,2019-01-01,1.08,2,94
Staten Island,St. George,40.64262,-74.08066,Private room,68,2,29,2019-05-20,1.3,1,57
Queens,Astoria,40.76972,-73.92662,Private room,60,1,19,2019-06-05,0.85,2,250
Queens,Forest Hills,40.71677,-73.83398,Private room,65,1,17,2018-04-01,0.78,1,188
Brooklyn,East New York,40.66402,-73.8979,Private room,60,7,22,2019-06-20,0.98,3,68
Brooklyn,Bushwick,40.69467,-73.91444,Entire home/apt,175,4,1,2017-09-04,0.04,1,188
Brooklyn,Bushwick,40.70014,-73.9215,Private room,40,5,48,2019-01-04,2.08,1,341
Manhattan,Harlem,40.81065,-73.9457,Private room,125,3,34,2019-07-01,1.52,1,178
Manhattan,Chelsea,40.74283,-73.99843,Entire home/apt,245,5,48,2019-06-18,2.22,1,46
Brooklyn,East New York,40.67585,-73.87307,Entire home/apt,65,2,53,2019-06-08,2.37,1,2
Manhattan,Upper West Side,40.79738,-73.96332,Private room,77,1,52,2019-06-30,2.41,1,198
Queens,Jamaica,40.68379,-73.79186,Private room,39,1,15,2018-11-04,0.66,3,164
Queens,Queens Village,40.70807,-73.73059,Entire home/apt,99,2,15,2019-05-01,0.67,2,90
Brooklyn,Williamsburg,40.70994,-73.94867,Private room,89,2,50,2019-06-25,2.35,1,246
Brooklyn,Crown Heights,40.66543,-73.95439,Entire home/apt,105,2,55,2019-06-29,2.47,1,18
Brooklyn,Bedford-Stuyvesant,40.68576,-73.9456,Private room,70,2,57,2019-06-03,2.54,3,324
Brooklyn,Bedford-Stuyvesant,40.68609,-73.9448,Private room,70,2,45,2019-06-21,1.96,3,350
Brooklyn,Bedford-Stuyvesant,40.68554,-73.94566,Private room,60,2,60,2019-06-23,2.62,3,355
Brooklyn,Fort Greene,40.68867,-73.97192,Private room,74,7,3,2019-03-27,0.25,1,49
Bronx,Mount Hope,40.85031,-73.90102,Entire home/apt,105,1,23,2019-07-05,1.02,3,6
Queens,Astoria,40.76437,-73.91937,Entire home/apt,250,3,3,2018-01-02,0.16,1,1
Brooklyn,Williamsburg,40.71012,-73.96462,Private room,150,1,39,2019-06-21,1.72,1,266
Queens,Jamaica,40.68156,-73.76844,Private room,80,1,19,2019-06-23,0.85,2,177
Manhattan,East Village,40.72727,-73.98801,Private room,95,2,26,2019-04-28,1.14,2,1
Brooklyn,Bedford-Stuyvesant,40.67966,-73.9283,Private room,45,3,4,2018-07-28,0.21,2,342
Manhattan,Harlem,40.81916,-73.94562,Private room,50,4,20,2019-01-07,0.9,2,3
Brooklyn,Fort Greene,40.68481,-73.9694,Entire home/apt,275,3,62,2019-07-07,2.78,1,310
Brooklyn,Prospect Heights,40.68048,-73.9654,Entire home/apt,105,2,61,2019-06-23,2.72,1,239
Queens,Whitestone,40.78881,-73.82882,Entire home/apt,250,2,6,2018-03-08,0.27,1,311
Bronx,Fordham,40.85217,-73.90239,Entire home/apt,100,2,2,2019-07-01,1.05,3,26
Manhattan,Lower East Side,40.71902,-73.99027,Entire home/apt,300,3,33,2019-06-10,1.44,1,58
Brooklyn,Crown Heights,40.66941,-73.93849,Entire home/apt,245,4,8,2019-04-28,0.43,1,5
Manhattan,East Harlem,40.78998,-73.946,Entire home/apt,120,1,61,2019-06-18,2.67,1,1
Brooklyn,Williamsburg,40.7138,-73.94001,Entire home/apt,150,3,8,2019-06-02,0.35,1,9
Manhattan,Upper West Side,40.7723,-73.98222,Entire home/apt,200,2,3,2018-04-15,0.13,1,2
Brooklyn,Bushwick,40.70068,-73.92211,Private room,85,3,3,2018-01-04,0.13,2,281
Brooklyn,Greenpoint,40.72942,-73.95122,Entire home/apt,120,4,9,2019-05-26,0.4,1,10
Brooklyn,East Flatbush,40.63826,-73.93186,Private room,47,4,21,2019-05-13,0.93,2,320
Manhattan,Lower East Side,40.72153,-73.98765,Entire home/apt,150,3,28,2019-06-17,1.25,1,1
Brooklyn,East Flatbush,40.63972,-73.93234,Private room,47,4,27,2019-06-22,1.19,2,317
Queens,South Ozone Park,40.66789,-73.79197,Entire home/apt,62,1,53,2019-06-25,2.36,1,178
Brooklyn,Bedford-Stuyvesant,40.69268,-73.93054,Private room,50,5,1,2017-09-04,0.04,1,6
Brooklyn,Greenpoint,40.7324,-73.95091,Entire home/apt,180,2,49,2019-06-09,2.18,1,60
Brooklyn,Borough Park,40.6357,-74.00508,Private room,170,5,16,2019-03-17,0.7,1,354
Queens,Astoria,40.76398,-73.91974,Private room,90,5,2,2017-09-20,0.09,1,83
Brooklyn,Williamsburg,40.70739,-73.94726,Private room,60,6,3,2018-07-30,0.14,2,254
Manhattan,Chinatown,40.71618,-73.99225,Entire home/apt,145,4,13,2019-07-02,0.6,1,68
Brooklyn,Bushwick,40.69677,-73.91404,Entire home/apt,74,7,9,2019-06-17,0.42,1,61
Manhattan,Lower East Side,40.721,-73.99147,Entire home/apt,200,2,3,2017-12-22,0.15,1,38
Manhattan,Greenwich Village,40.7328,-73.99899,Entire home/apt,175,1,39,2019-06-13,1.75,1,55
Brooklyn,Bedford-Stuyvesant,40.68303,-73.95431,Entire home/apt,130,3,58,2019-06-18,2.63,1,295
Brooklyn,Bedford-Stuyvesant,40.68163,-73.95558,Private room,37,7,15,2019-02-14,0.7,2,71
Manhattan,Harlem,40.82736,-73.95292,Private room,65,1,41,2019-07-06,1.84,1,81
Brooklyn,Williamsburg,40.70838,-73.94645,Entire home/apt,0,5,3,2018-01-02,0.15,1,73
